text, gender, followers, location, friends, comments, source, likes, reposts, label
【吴秀波童年照遭曝光清秀稚嫩】新浪娱乐讯随着电视剧《心术》热播，吴秀波近来人气看涨，近日，网友曝光一组吴秀波童年照。照片中的吴秀波稚气未脱，清秀可爱，尤其是微笑的时候，嘴巴和现在几乎无异。 详情点击：http://t.cn/zOBst09,f,4268928,北京 东城区,228,62,皮皮时光机,0,133,1
在洛杉矶收到的陈功先生短信，有些愤怒------陈功:那些说中国现在或是将来一定超越美国的人，是不是都还没老到有孩子？反正我看着现在这些讲话只会用“网语”，穿着只会跟风，开车不管不顾，做事总是欠扁、找抽的奶油下一代，怎么也无法相信我们没做到的事情，他们就能做到？,m,9109787,北京,1995,224,iPhone客户端,0,233,1
健康是的生命之本，拥有健康未必拥有一切，失去健康彻底失去一切。没有了健康的身体，名利，财富，家庭，幸福将都化为乌有。健康与我们的一切同行，与我们的生活、生命同行。 健康的时候，有些人从来不知道珍惜；健康的时候，总感到光阴似箭；健康的时喉，总喜欢说等等再说。分享拍摄的照片。,m,6455,其他,1840,98,微博 weibo.com,0,196,1
噗。。。太欢乐了~ ,f,4033254,北京 朝阳区,117,134,皮皮时光机,9,978,1
特立独行的#尚雯婕#总是有一种魔力，无论何时何地都能够让自己的歌曲和气场震撼征服每个人的视线，这是她的女王魅力！#杨宗纬#有另一种魔力，在他的轻吟缓唱之间，稍稍沙哑的声音，慢慢的渗透到每个人的心底去，这是他的音乐魔力。让#尚雯婕杨宗纬pk#，真正的音乐魔力大战啊！ @尚雯婕 @杨宗纬,f,111591,重庆,874,92,微博 weibo.com,51,152,1
其实我到现在对壹基金也没太多不满，而且壹基金救援联盟里的事我还少少参与过，里面好多救援专家，相当牛逼。只是因为牛根生在里面做理事我才不敢信壹基金了。谁有能力把牛根生弄红会去好不好？这样大家相得益彰是不是啊？求大神。,m,2067617,北京,1724,171,短信,55,179,1
她爱过的人并不过多，每次都无法花好月圆。可每一个真正令她起心动念的男人，她依然用力去对待。一个女子在遇到过尽千帆皆不是的境况之后，对于某些结局，并不会太过伤心意外，只是又一桩都市现行记而已。怕的是，真的就此怀疑，不再有良人。——十二《不畏将来不念过去》,f,2197094,北京 东城区,65,89,时光机,219,454,1
【《红高粱》旧照巩俐清纯 姜文光膀子】近日作家莫言有望夺诺贝尔文学奖的新闻成为焦点，而由他编剧的电影《红高粱》的一张旧照也再被翻出。照片中集齐了片中主演姜文、巩俐，导演张艺谋及编剧莫言。三位男士都光着膀子狂野亮相，张艺谋的亮色裤头被网友大赞时髦。详情：http://t.cn/zlpDQkw （新娱）,f,18966285,北京 海淀区,2525,134,专业版微博,2,219,1
职来职往•两年誌：两年的时光，职职见证着舞台上下每一个梦想的萌动、成长、挣扎并绽放，那是每一位＂少年派＂都拥有的属于自己的奇幻漂流，虽然有欣喜也有悲伤，但这就是独一无二的你我，有着不可替代的相伴。扬帆，朋友们！驾起职职方舟一起向2013年进发，我们的青春在路上！#职来职往，生日快乐#,m,496747,北京 朝阳区,202,248,iPhone客户端,16,324,1
Everynone工作室推出的短片《Words》，观之顿觉生活之美好，细小的琐碎的美感，都在不经意之间带出。谁抑郁了，谁苦闷了，就都来看看吧！ http://t.cn/hdrvxN,m,11644551,北京,1678,91,微博 weibo.com,0,565,1
【如果你遇到一个银行妹 不要犹豫快把她娶回家吧】因为她们一直在监控摄像下工作，养成了规规矩矩的好习惯。因为客户越来越难伺候，就得越来越学会忍气吞声骂不还口。因为加班开会考试培训一大堆，下班就只想回家不会出去夜夜笙歌，回家叹口气吃个面也很满足如果你遇到一个银行妹，不要再犹豫了。  ,m,7501423,广东 广州,372,160,皮皮时光机,2,804,1
#话题讨论# 罗斯&威斯布鲁克，谁的复出更值得期待？,m,32229979,北京,219,861,专业版微博,198,410,1
花轮对小丸子说：“等你长大了。愿意和我结婚吗？”小丸子说：“哎呀，不行了啦。我挺爱你，可不能和你结婚。因为在我们家里，只可以和自己家里的人结婚。比如，爸爸娶了妈妈、奶奶嫁给了爷爷、叔叔娶了婶婶，都是这样的。”于是花轮哭了..,f,2232079,北京 东城区,607,78,小鸟定时,67,593,1
【你是干物女吗】1、在家里头发随意夹起；2、假日不化妆不穿胸罩。3、出门后忘东西，不脱鞋直接脚尖踩地到房间拿。4、认为在家看漫画、上网比跟男人谈恋爱有趣。5 即使上网没事做，也要经常挂在网上。6、口头禅：“麻烦死了”、“随便啦”。7、 可能被人评论“有点闷骚”。 说的是你吗？！！！!,f,2241266,广东 广州,256,104,微博 weibo.com,2,287,1
“亲爱的，我等着当你的伴娘，已经等了这么多年了，你什么时候才能嫁出去呢？” ——看到这话 你最想@ 给谁？是婚纱控就关注@全球潮流婚纱,f,1893170,江苏 南京,251,65,时光机,1,172,1
【儿子相亲30次都没感觉 老爸陪子寻心中女神】儿子两年前在徐东搭一女孩前往机场，女孩像个邻家妹妹，热情活泼，两人聊得很合得来。两年间父母安排30次相亲，儿子都没感觉。担心24岁的儿子熬成剩男，父亲陪儿子走进校园散发传单，寻找那位女孩。现在女神难找哇~（楚天都市报）http://t.cn/8FBkBw4,m,7896113,广东 广州,2524,168,皮皮时光机,81,152,1
【新娱：#周笔畅#焦刘洋黑框合影照似Twins】16日晚，有网友在微博上传周笔畅与奥运冠军焦刘洋的合影。巧的是，两人都戴黑框眼镜，上演黑灰配，站在一块竟似Twins。周笔畅与奥运冠军一起合影，令粉丝纷纷猜想，两人究竟是否会合作擦出火花。不知是奥运冠军学唱歌，还是笔笔进泳坛。http://t.cn/zWTewHm,m,39013,北京 东城区,77,103,微博 weibo.com,0,340,1
【凤凰夜读】越长时间不说话，就越难找到可说的话题。同理，事情搁置的时间越长，就越难以讨论。 ——伊维塔·泽鲁巴维尔《房间里的大象》 ,m,11117509,香港,316,80,皮皮时光机,118,733,1
没听说过看广告还要收钱的————《建党伟业》将要上映有感,m,1996566,北京,1844,310,微博 weibo.com,1,569,1
《微视综艺》大型线下互动特别节目于2013年1月19日下午14点在呱呱视频社区现场直播。著名相声表演艺术家李金斗、李建华，著名评剧表演艺术家古文月，著名男高音歌唱家柳石明等明星大腕云集，快来参与！ 地点：我要上星光区-金娱演播厅。 http://t.cn/zO9XeRJ,f,301,北京 东城区,320,27,微博 weibo.com,0,43,1
【不要赠票，一起买票看彼得布鲁克】大导戏剧邀请展第三年，看着76岁高龄的他拉扯着一群年轻人，手足相抵，把好戏带到我们跟前儿。今年这一出彼得布鲁克的《情人的衣服》，他等了数年，努力了数度。今天好几个朋友说要提供赠票，我都不想要。我们一起，掏腰包支持，好吗？12月6-9日国家博物馆剧院。,f,88597,北京 西城区,994,64,微博 weibo.com,1,155,1
#食遍汕头#路边小吃也可以很有爱，在华侨新村步行街发现了一家摆摊卖各种口味日式法式的可丽饼，点了一份草莓忌廉，猛咬一口，软皮下的忌廉细绵丝滑，配合着时令的草莓果香、底部未融的冰淇淋[馋嘴]那感觉真的是甜到心里去了~~ via@陈小婷婷婷婷,m,133343,广东 汕头,997,232,微博 weibo.com,1,209,1
【华为任正非：猪养肥了不会叫 员工太有钱会变懒】华为掌门人任正非曾有一句名言：“猪养得太肥了，连哼哼声都没了。公司过早上市，就会有一批人变成百万富翁、千万富翁，他们的工作激情就会衰退，这对华为不是好事，……员工年纪轻轻太有钱了，会变得懒惰，这不利于他们成长。”http://t.cn/zQFGrJl,m,4093774,北京 海淀区,1947,169,微博 weibo.com,91,320,1
【微评论：旅游业需走出“门票经济”】10年前，杭州西湖率先尝试免费开放，收益口碑双赢；10年后，全国大多数景点依然票价高企乃至逢节必涨，游人叫苦不迭。发展旅游不等于“门票经济”，“西湖模式”虽非唯一，但须知一纸门票背后，是食住行购娱多元商机。从卖门票到卖服务、卖文化，旅游业亟待转型。,m,48251155,北京,1996,237,微博 weibo.com,1,509,1
超好听的电吉他纯演奏曲。 吉他大师Yngwie Malmsteen经典曲目Brothers！。http://t.cn/h4tl79,m,132672,北京 东城区,233,26,皮皮时光机,4,256,1
到底胖能到什么程度呢？请看吧。。。[抓狂],f,46792,广东 深圳,124,400,定时V,0,949,1
一直都没搞懂，为什么吴奇隆的每条微博都可以有几万条评论啊，别的人气旺的星星也就几千条而已啊，搞不懂···@bym-lucky @Double_潘 @lumin-倪,f,200,浙江 杭州,359,101,微博 weibo.com,0,114,1
【苹果日报 】《王力宏 離家3個月返紐約娛親 兄弟湊雙打 PK輸老爸》 @王力宏 趁著1周的空檔假期，回到紐約陪爸爸歡度父親節，還品嘗媽媽做的菜，共享天倫之樂。。。爸爸跟著他到從小到大的音樂學校探訪，父子坐在當年他獨奏會的音樂廳觀眾席上，回憶湧上心頭。[心] http://t.cn/zQQs33Q ,m,290868,其他,61,72,iPhone客户端,111,138,1
每个人都有爱五月天的一首歌，我先来，突然好想你。你呢？接下去~,f,4114822,上海 黄浦区,200,375,时光机,22,577,1
穿越千年之旅，成都至柬埔寨暹粒4晚6天自由行，含成都直飞暹粒往返机票（含税）+五星级吴哥奇迹酒店标间4晚住宿，3960元/人！成都出发，共40个位置！让我们一起去吴哥窟倾听历史的神秘召唤！http://t.cn/a9CMzG,m,2081736,北京,733,65,微博 weibo.com,0,289,1
【青银高速核载53人客车侧翻已致5人死亡】 中新网10月7日电 7日中午12点30分左右，在青银高速青岛方向临淄出口西500米处，一辆核载53人的大客车发生侧翻。据中央电视台最新消息，事故目前已造成5人死亡，几十名伤者正在医院救治。,m,95301,山东 济南,222,42,微博 weibo.com,0,403,1
【米兰大佬:欧冠小组赛后离开】http://t.cn/8k40paJ 芭芭拉与加利亚尼的“宫斗大戏”终于要画上句号了，胜出的人是芭芭拉。北京时间11月29日晚，《米兰体育报》和《全市场》等多家意大利媒体都作出报道，加利亚尼亲口宣布将会在欧冠小组赛最后一场与阿贾克斯的比赛后，正式离开红黑军团,m,484910,北京 海淀区,83,217,新浪体育,16,421,1
人生最大的悲哀就是偏执地爱着一个不爱自己的人。,f,2203539,湖南 长沙,1339,73,皮皮时光机,252,890,1
我2010年8月起开微博，至今两年多。每天上班路上写的一些有关节气的文字，就如同微读书卡片，现在编成了这本书，也算是一点小小的成果。中华工商联合出版社对这本书的热诚感动了我，他们做得很精心。此书周一开始就可在当当、卓越亚马逊、京东商城购买了，向有兴趣的朋友们推荐一下。,m,2200797,北京 朝阳区,167,283,微博 weibo.com,3,908,1
过着五一想端午，明显叫做这山望着那山高，可是黏黏腻腻的天气里想着沁凉冰莹的它们，晶莹的冰皮裹着不同的软馅，一口咬下去，立刻就能感受到夏日的清凉，白日梦发得真带劲[嘻嘻],f,1299923,上海,764,203,微博 weibo.com,0,707,1
新书封面上周完成后给了出版社，今天收到反馈，说要改成下图那张红色的…………………突然感觉眼角有泪划过…………,m,310199,上海 虹口区,803,536,微博 weibo.com,0,356,1
【横沥大停电！】横沥的童鞋伤不起啊！网友@Sam_crew 报料说，他们公司接到通知，横沥全镇将于5月5日晚上10点开始停电，整顿镇内电网，要停26个小时，直到5月6日晚上12点！各位横沥的童鞋赶紧把手机充好电，这么热的天气来个大停电，到底是想肿么了！横沥的童鞋又有什么打算呢？[泪],m,502388,广东 东莞,345,99,iPhone客户端,0,368,1
【法国欲征互联网税 目标瞄准谷歌亚马逊Facebook】1月22日讯，该提案于上周五在一份由法国总统奥朗德委托起草的报告中浮出水面。这份报告描述了奥朗德政府为防止谷歌、亚马逊和Facebook等互联网公司避税而即将采取的多种措施。,m,24134,河南 郑州,164,50,皮皮时光机,45,134,1
在那做梦的人的梦中，被梦见的人醒了。——博尔赫斯 晚安。,m,21031965,北京,1700,48,皮皮时光机,9,209,1
【夜猜】凌晨，葡萄牙vs西班牙。任何大赛的半决赛，结果都很难预测，欧洲杯尤甚，因为对手间水平、风格往往过于接近，相互间也过于熟悉。所以，估计敢猜的盆友不会太多[偷笑]。好吧，小编再抛块玉，立等门前堆起够盖一座足球场的板砖：西班牙[挤眼],m,22557451,北京 朝阳区,957,295,微博 weibo.com,3,703,1
一人追求完美，活得很累。禅师对他说：“这世界是一半一半的。天一半，地一半；男一半，女一半；善一半，恶一半；清净一半，浊秽一半。很可惜，你拥有的是不全的世界。”“为什么?”“你要求完美，不能接受残缺的一半，所以你拥有的是不全的世界，毫无圆满可言。” 学会包容，就会拥有一个完整的世界。,f,592787,北京 东城区,450,62,微博 weibo.com,0,636,1
【世界上最贵的羽毛球亮相苏迪曼杯】在刚刚结束的鹿特丹世乒赛上，我们看到了世界上最贵的乒乓球，每只价值30元。正在酣战中的青岛苏迪曼杯，我们又看到了世界上最贵的羽毛球，不仅每只造价超过30元，而且全部为非卖品。制造一只这样的天价羽毛球，至少需要8只鹅！http://t.cn/heFnqa,m,9021746,北京,1354,172,微博 weibo.com,0,506,1
#夜烛读诗#Some birds don’t mean to be caged . Their feathers are just too bright. 有些鸟儿，注定不为鸟笼所羁束。它的每一片羽毛上，都闪耀着自由的光辉——《肖申克的救赎》,f,18966291,北京 海淀区,2525,152,微博 weibo.com,1,603,1
【心态 决定你人生】1.再烦:也别忘记微笑；2.再急:也要注意语气；3.再苦:也别忘坚持；4.再累:也要爱自己；5.低调做人你会一次比一次稳健；6.高调做事你会一次比一次优秀；7.成功的时候不要忘记过去；8.失败的时候不要忘记还有未来。,f,1543843,广东,83,61,iPad客户端,35,965,1
【日媒谈为何瞧不起中国海军】日媒文章称，中日过去的交战历史，导致日本迄今为止仍对中国海军采取轻视态度。在石破茂(日前防相)和许多日本人眼中，早在70年前日本就有过20艘航母，而中国目前的辽宁舰舰型陈旧，根本无法投入实战。文章最后称，中国海军虽众，但打海战日本不会输。http://t.cn/zQLDybv,m,5515859,北京 海淀区,380,1071,微博 weibo.com,19,748,1
请教各位一个淘宝维权的问题，我老婆淘宝因为尺码不合与掌柜协商退换货不成功，货最后也没退换给了差评当倒霉算了，结果卖家在旺旺上开始进行辱骂和攻击，并威胁拥有我的地址，因为卖家住3000万别墅，开宝马X6的，估计是个有钱有势的淘宝掌柜，咨询各位现在正确的做法是啥？顺便 @淘宝网 @淘小宝维权,m,615810,上海,781,586,微博 weibo.com,63,679,1
【竟有此事！襄阳幼童惨遭二妈割掉双耳[怒]】今日有网友爆料：“在湖北襄阳，因家里起了点小争执，这个无辜孩子被自己的二妈割掉耳朵，下巴也被砍了……”@楚天都市报 记者求证得知，案件属实，男童今年仅6岁，被骗至无人处割掉双耳，左耳被丢进草丛已坏死。二妈张某已被刑拘。为可怜的孩子祈福~[心],m,5746864,河南 郑州,2019,214,微博 weibo.com,47,350,1
#有奖转发#【关注蚂蚁汇，赢imac大奖】参与方式：①关注蚂蚁汇②评论并转发本条微博③@ 5位以上好友。今天我们会抽取6名粉丝送出豆腐手机座或美妆体验一份！另外，再从评论尾数为4的粉丝中选一名，送出薇姿中样一份！本月全部活动结束后，将有大奖imac相送！想要拿奖的童鞋们，转起来吧！[欢欣鼓舞],f,49211,上海 徐汇区,1239,804,微博 weibo.com,0,567,1
“公主”安妮·海瑟薇结婚了！！外媒曝：美国时间9月29日本周六，29岁的安妮·海瑟薇(Anne Hathaway)与31岁的电影制作人亚当·舒尔曼(Adam Shulman)在加州大苏尔的Coastal镇上举行了婚礼。婚礼装扮灵感来源于自然，许多树枝被用作布置婚礼现场。两人相恋四年，2011年底订婚。恭喜恭喜[喜][心]！！(转),m,3562129,广东 佛山,143,112,皮皮时光机,3,442,1
【顾客逗留不去是星巴克中国扩张一障碍】中国大陆顾客太爱这些店了，他们一个小时接一个小时的坐着，有时甚至一杯咖啡也不买。星巴CEO克舒尔茨向路透社表示：“十年来，中国大陆星巴克的核心顾客一直是在华工作的外国人和境外游客。毫无疑问，今日的核心顾客是中国人。”http://t.cn/zO0DVc7,m,3729951,北京 东城区,953,111,微博 weibo.com,0,318,1
来福小院又被扔来了几只狗 今天有人开车来说是在饭店买回来的狗 不然就被吃了 然后送来小院 该高兴还是该绝望 好吧 还是先给孩子找领养吧 先来这几只小狗 基本条件：北京本地或长期居住有独立住房或大点的租房 N多人合租的和非本地学生暂不考虑 不了解怀孕和养狗的也不考虑 详情可加QQ 468019397,f,89434,北京 丰台区,1512,86,360安全浏览器,9,846,1
还记得他们吗？？最全的《哈利波特》演员&角色合集！「转」. ,f,521878,上海 黄浦区,3,39,皮皮时光机,3,449,1
和@大雾黄色预警 @小花请绕道 看完车展很累地往地铁里走，排队时瞥到四爷，瞬间满电了![心]我是个冷静的粉丝，嗯. 第一幅爷正在和地铁协管秩序的大妈交谈. 虽然挤一点，大家出行就坐地铁乘公交吧~~,f,340,山东 青岛,217,47,微博 weibo.com,1,143,1
看了新闻感慨：大运会火炬，怎么跟烤土豆片儿似的，中间还有彩椒和洋葱 ~,m,3436339,北京,976,158,时光机,0,539,1
情人节老婆给买了一件颜色鲜艳的冲锋衣，结果第二天就屁颠屁颠的穿上了，结果上班的时候路过门卫处，保安喊道：“那个送快递的，过来登记”http://t.cn/zOEvnM0,m,115439,天津,402,20,微博 weibo.com,0,252,1
【最值得爱一生的五大星座排名】第一名：巨蟹座（不畏艰辛，患难与共） 第二名：金牛座（不离不弃）第三名：处女座（不逃避困难） 第四名：魔羯座（一起吃苦） 第五名：天蝎座（真情守护）被巨蟹座爱上，是需要几世才能修来的好福气啊,f,258868,广东 广州,58,108,皮皮时光机,8,512,1
恒天然表示对产品有百分之百信心，但也理解消费者、客户以及合作伙伴可能会产生的疑惑。“我们愿意继续提供解释，澄清事实”，并强调恒天然拥有全球最高标准食品供应链，食品安全一向被视为重中之重，其产品是安全的可放心食用。出席媒体有CCTV、新华社（网）、中国日报、凤凰网、北京青年报和消费日报,m,1310980,上海,63,137,专业版微博,0,708,1
【世界顶级歌手阿黛尔为武井咲新剧演唱主题曲】据日媒2日报道，在今年年初的格莱美大奖上凭借专辑《21》一举囊括六项格莱美大奖的英国歌手阿黛尔，将为武井咲主演的富士夏季新剧《无法呼吸的夏天》演唱主题曲。这也是阿黛尔首次打破自身惯例为电视剧演唱歌曲。http://t.cn/zWbYtTb,f,12425,海外 日本,910,18,JiaThis分享按钮,0,613,1
真实的世界使我感兴趣，因为它是可塑的。by 纪德,m,1470725,上海 松江区,564,111,索尼Xperia Z1,118,250,1
那些年（1993-2013），我们一起听的乐话之《星空》：有些记忆永远都在那里，但已经不能再去碰了。于是只好把记忆的窗堵上，刷上白漆改成墙。这是一首可以永远感动我的歌，每个男人都幻想能拥有这样一个姑娘：“你曾这样轻声告诉我，无论相距有多遥远，只要我轻声呼唤你，你会放下一切到我身边...”。,m,320187,北京 东城区,523,248,微博 weibo.com,0,151,1
【美媒评052D型驱逐舰：已经与伯克级接近】美国战略之页网站报道，中国最新下水的052D型驱逐舰，排水量约7000吨，采用美式垂直导弹发射系统可兼容多种导弹，以及新的相控阵雷达。不过美国人对052D的评价却很耐人寻味，"中国海军用十年时间，造出了和已服役20余年的伯克级战斗力相似的舰艇。"(高凯),m,5515859,北京 海淀区,380,300,微博 weibo.com,0,230,1
【你好，明天】大风驱散雾霾，却带来沙尘，天空从灰白到土黄，让人不禁疑惑：蓝天白云，究竟离我们有多远？必须警醒：透支环境的GDP不可持续，发展不能以未来为代价。美丽中国，不能光说不练。是时候了，行动起来，为子孙留一片青山绿水。现在就行动，也许还不晚。安。,m,48251162,北京,1996,375,人民日报微博,62,736,1
有时候，心里会突然冒出一种厌倦的情绪，觉得自己很累很累。只想放纵自己一回，希望能痛痛快快歇斯底里地疯一次。  ,m,3587958,海外,111,70,定时showone,4,503,1
【深圳告别“以药养医”】今日起，深圳市所有公立医院医保目录药品15%-25%加成全部取消，医院药房卖药“零利润”，门诊患者可以自行到药店购药。深圳成为全国首个全面启动医药分开改革的城市，率先迈出从制度上遏制医疗腐败、打破“以药养医”怪圈的一大步。 新华社记者梁旭 摄,m,20980961,北京,779,91,新华视点,1,301,1
如果匹诺曹说“我的鼻子会变长”，那么会发生什么？,m,190248,北京,54,193,微博 weibo.com,0,311,1
#晚安#“過去，現在，明天，感謝有你，讓我完整。 蛋糕給你，生日快樂給我。”今天是@阿信 的生日，他在微博感谢网友对他一路以来的支持表示感谢：“因為有你們，讓我可以繼續恣意挑戰未來。”阿信 ，生日快乐！晚安！,m,7896116,广东 广州,2524,81,微博 weibo.com,13,197,1
徐冰说：素描《大卫》的练习使他从一个粗糙的人变成了一个精致的人。在画的过程中，徐冰试图展现出自己的所有绘画能力，直到没有什么可以施展时为止，也就是把自己逼到画不下去的境地。他正是在这个“死地”发现了自己的擅长，也发现了自己的不擅长。并在这一过程中，学会了处理问题、控制问题的方法。,m,54872,北京 朝阳区,2445,62,微博 weibo.com,0,287,1
#晚安# 他大学毕业时应聘过30份工作，全部被拒绝：他想当警察和5个同学一起去，4个录取，他没有被录取；他在杭州第一家五星级宾馆开业的时候去应聘服务员，没有被录取；24个人一起应聘杭州肯德基，23个被录取，没有被录取的那个还是他。——他是马云。加油吧，年轻人，没什么了不起。,m,7896118,广东 广州,2524,328,皮皮时光机,74,905,1
#娱闻播报# 今天下午，@那英 来成都IFS为某品牌出席活动。高清组图来咯，粉丝们快收走吧~~记者 刘畅 摄影报道,f,4747327,四川 成都,5000,50,皮皮时光机,34,94,1
They're so cute! 《复仇》（Revenge）三位主角 Emily VanCamp 和男友 Josh Bowman 以及 Gabriel Mann。7月21日西好莱坞。,m,3066083,浙江,332,260,微博 weibo.com,3,950,1
【“国际左撇子日”】微软社交网站MsnNow报道，8月13日是“国际左撇子日”。为了庆祝这一日子，总部设在英国伦敦的“左撇子俱乐部”举办了一系列左对右竞赛、一次左撇子茶会，各地的酒馆也举办了一系列的庆祝活动。1992年8月13日，英国的左撇子团体发起了“左撇子日”活动，如今全世界都庆祝这一节日。,m,16308868,北京 东城区,627,118,微博 weibo.com,0,362,1
今天北京的大雨又差点把车泡了。。。[泪][泪][泪][泪][泪] 吓死我了。。,m,1552977,广东 中山,315,878,iPhone客户端,27,431,1
如果你也有个经常熬夜的朋友，请好好珍惜他，因为也许不知道什么时候，他就死了。。。 ,f,1431782,海外,1932,75,精彩微客,5,329,1
常有人说“女人的黄金年龄很短，只有22—26岁，男人就不一样，到了30，40岁照样不着急”。其实男人的黄金年龄更短，只有16—18岁，在这段时期的他们，长得帅会有人喜欢，打球厉害会有人喜欢，学习好会有人喜欢，玩乐器会有人喜欢，但到了30岁以后只要他没钱，就很少有人喜欢了！,f,3178704,北京 东城区,692,43,皮皮时光机,0,228,1
【VIP看看】‘Fantastic Babys’ 2012 VIP 日本写真～～他们永远在逗VIP们开心,f,38245,海外 韩国,101,0,微博 weibo.com,130,347,1
#奥运会#【独家写真】百变继科 一半是藏獒一半是邻家哥哥-最体育社区 http://t.cn/zWphBHU 张继科曾接受过《时尚最体育》的独家专访，这是当时这位帅小伙的模样。在他完成大满贯封王的时刻，让我们一起重温。更多帅图，猛击吧。,m,30659,北京 朝阳区,281,52,微博 weibo.com,1,347,1
#都市情缘#现在还没睡的夜猫出来聊会天啦[话筒][话筒]说不定能找到每天晚上陪你聊天的人哟~,f,24933,福建 厦门,252,238,微博 weibo.com,0,380,1
【俄一男子因挤不上车获赔】俄罗斯某法庭近日裁定，一家城铁运营商赔偿一名乘客约合人民币1500元，原因是这名男子高峰期间在车站滞留两个多小时、没有挤上列车。这名男子称在车站等候期间，他动弹不得，遭其他乘客挤来挤去。法官认定城铁运营商没为这名乘客提供安全、优质服务。（俄新社）@参考消息  ,m,3870540,北京,762,242,iceo.com.cn,0,784,1
网传2013年十大酷刑：1.减肥（特别是晚上不吃饭）。2.早起。3.断WIFI。4.剧透。5.想念一个人。6.吃伍仁月饼。7.说话不说完。8.午餐吃什么。9.挤公交。10.眉毛乱的不行。你最受不了哪个？,f,4978876,北京 朝阳区,331,125,iPhone客户端,58,432,1
假如你想要一件东西，就放它走。它若能回来找你，就永远属于你；它若不回来，那根本就不是你的。——Y.M,f,687678,福建,124,90,微博 weibo.com,0,652,1
两只乌龟在田边一动不动，一专家问老农，它们在干什么？老农说“在比耐力，谁先动谁就输了”专家指着一龟壳上有甲骨文的龟说:“据我多年研究，这只龟已死五千多年”另一只龟伸出头来说:“草！死了也不说一声，害得老子在这里干等”话刚说那只有甲骨文图案的龟伸头大笑“你输了吧，专家的话你也听“,f,975,海外 美国,390,52,微博 weibo.com,0,258,1
【日媒称轻微处分拔旗事件当事人系日中共同想法】日本共同社昨日发文称，关于日本驻华大使座驾遇袭事件，中方4日对嫌疑人处以轻微处分而没有起诉是基于日中共同想法，避免走司法程序造成拖延以便尽早结束事端。文章说，日本正协调在亚太经合组织首脑会议上举行日中首脑会谈。http://t.cn/zWgUpVs,f,50910636,北京 海淀区,661,302,微博 weibo.com,14,237,1
【小豬甩20磅紅館玩命】 亞洲舞王@羅志祥 明日起一連四日在香港紅館舉行個唱，他除激減廿多磅迎戰外，更表示正向紅館爭取「邊飛邊唱」玩命娛賓，據知該演唱會亦花費高達2600萬港元，實行拋銀彈會豬迷。報導連結: http://t.cn/zjDAnRm  ,f,1200138,香港,2571,25,香港新浪微博主頁,3,30,1
#投资界内幕#继“曹国伟连续套现 新浪管理层不是第一大股东”后，发现情况似乎更严重：曹国伟等管理层已签订协议还未完成套现股票数量385万股，占MBO壳公司近70%，而不是225万股，分析师透露，剩下175万股将全部清空。观察人士说，曹国伟一年半前高调启动新浪MBO实质已变炒股票。http://t.cn/aKxvsy,m,454044,北京,1470,39,微博 weibo.com,0,131,1
【这一秒不放弃，下一秒就会有希望】1、人生像杯没糖咖啡，喝起来苦涩，回味却有久久余香；2、人生是场旅行，不在乎目的地，在乎的是沿途的风景以及看风景的心情；3、人生是条坎坷曲折路，即使不断的跌倒，也一定要爬起来，坚持自己的梦想。4、记住，这一秒不放弃，下一秒就会有希望。,f,835409,北京 东城区,106,21,iPad客户端,1,251,1
【基金总裁伤不起】@谭昊：京城一著名公募总经理在员工大会上说，“如果我死了就算了，但凡我还有一口气在，就一定要把投资者的钱赚回来。”这家公司目前有200多万持有人，6年间亏损173亿。他对投研部门唯一要求是，“你们怎么把钱赔出去的，就怎么给我赚回来，否则我死不瞑目。”此刻，他正在病中。,m,277211,上海 浦东新区,470,189,微博 weibo.com,0,588,1
【北京宣武门外国人猥亵女子案】据称已按照治安案件处理，拘留加罚款。1、是否强奸未遂？学刑法的都得承认证明故意很难，尤其面对一个言语不通又不敢刑讯逼供的家伙，所以一开始我就判断不可能按照强奸处理。2、应按照强制猥亵妇女罪处理，客观上已经在公共场所实施行为，在主观上当然伴随着认识。,m,272240,北京 海淀区,47,94,微博 weibo.com,2,118,1
睡觉前一定要先去上个厕所，就算几分钟前已经去过厕所了，已经躺在床上玩手机，那一会睡觉还要再去一趟，否则会陷入要不要去厕所的纠结中，然后才开始酝酿尿意，然后时间过去很久，最终还是起身去厕所。。你是不是也有这种强迫症。。。我不是故意在这个时候放这个图。。。,f,2823216,广东 深圳,2463,194,微博 weibo.com,208,322,1
小薇老师说，作为一个男人，你不抽烟不喝酒也就算了，要是还不好色那活着还有什么意义…,f,100336,北京 海淀区,1076,154,微博 weibo.com,0,764,1
【寻！】7月12日晚8点，来深圳参加深视节目的新华社记者唐师曾，所乘汽车在罗湖建设路一饭店前停车场玻璃被砸，一狼棕色双肩背包被窃，内有红色记者证，身份证、国际驾照、银行卡、北大医院治疗卡、钱，还有佳能EOS 1D Mark IV 机身+ 28-300mm镜头，EOS 5D III 机身 + 16-35mm 镜头…盼奇迹出现。转！,m,432568,其他,260,183,微博 weibo.com,8,677,1
【职场规划三支点】1、生存支点：把薪酬作为主要导向，但遇上职业瓶颈时，薪酬没了增长空间，身价便会每况愈下。2、发展支点：以自身进步作为导向，从工作中获取的经验和技能最为重要，可能会承受工作压力的考验。3、快乐支点：快乐为导向，享受工作的过程，对工作投入极大热情，前程无量。,f,21726,海外 美国,3,23,皮皮时光机,0,330,1
