text, gender, followers, location, friends, comments, source, likes, reposts, label
文章、马伊琍、姚笛上热搜，俺不奇怪，咋高晓松也上了热搜哩？再一看，原来是@文章同學 的道歉信抄袭了@高晓松 的，高老师躺着中枪呀~,f,390,湖北,89,93,360安全浏览器,66,104,1
【“自由” 不见，多了“自慰” 】2013年出版的新华字典“自”释义中已无“自由”此词。再看2004年版、2010年印刷的第10版新华字典，可以发现我们曾有“自由”此词。 再看新版字典，虽沒了自由，但多了自慰，自得其乐，自欺欺人，自取灭亡！转网友吐槽，是巧合吗？哎！,m,10077,广东 佛山,686,38,Android客户端,30,772,1
 中国云南双柏县鄂家镇彝族传统文化的庆典节日，时间为每年阴历的7月14、15、16三天，“摸奶节”期间男人以摸到奶为吉祥，女子们以被摸奶为吉利。节日起源于隋朝年间。在“摸奶节”的三天以内，只要是参加节日的人都可以摸！,f,82635,广东 深圳,11,59,皮皮时光机,0,202,1
 @何润东 你被谁盗号啦？,f,274912,上海,366,153,iPhone客户端,123,95,1
芦山县的灾区照片，伤亡人数已经上百，大家一起为雅安祈福[心][心][心],f,551759,四川 成都,1179,190,微博 weibo.com,6,923,1
【1亿美元收入的地下暗流：起底搜狗秘密联盟产业链】搜狗导航把低价买进的流量再高价卖出，地下联盟再把搜狗的误导性广告塞进来，形成大量的无效点击，消耗的是大量广告主的广告投放费用@搜狗浏览器 @王小川 http://t.cn/zYYJ1EJ,m,1294217,北京,816,124,TECH2IPO创见,2,409,1
【恰恰瓜子在美国1.99美元，买一箱哦】折合成人民币，也就是12.4元人民币一箱。一箱有18包，也就是6毛8分钱1袋。在中国超市里面，这样一袋要6.9元。也就是美国超市的恰恰瓜子是中国是10倍。美国佬拿着10倍于中国人的工资，却买着10分之1价格的产品。相差100倍的消费水平啊！,m,7875,浙江 嘉兴,2194,45,360安全浏览器,1,166,1
【请记住：轮奸要第一个上！】李双江之子李天一涉嫌强奸罪被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因是第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。记住啊，轮奸要第一个上！汗！汗！（转）,m,6884,湖北 武汉,1932,27,iPhone客户端,0,177,1
尼古拉斯·凯奇（Nicolas Cage，1964年1月7日－2013年1月17日）因滑雪事故去世”Nicholas Cage Dies In Snowboard Accident“：http://t.cn/zjDQCQf 大导演弗朗西斯·科波拉的侄子，获奖无数，个人心中的佳作：鸟人、我心狂野、倾城佳话、空中监狱、天使之城、火柴人、战争之王、变脸。RIP.,m,1083,上海 黄浦区,1286,22,iPhone客户端,0,168,1
【阿婆厕所捡婴儿 被计生干部查获后活活摔死】15日下午，刘阿婆从乡财政所厕所粪便中将孩子捞起，简单清洗，剪脐带打针消毒。处理妥当正给孩子喂水时，武汉黄陂区蔡店乡计生办5人出现，夺走孩子掼在地上，用脚踢，放稻田里淹。引起当地群众的公愤。 @上海派對SHClubbing,m,47117,香港 中西区,2788,32,Android客户端,0,124,1
【做尼姑，你有兴趣么】全国三大尼姑庵招聘：要求应届生，学历研究生。1）苏州寒山寺做满3年7000以上，方丈30000以上/月，下班之后，不干预私生活，可嫁人生子。2）广州大悲尼姑庵满3年7000以上，师太30000以上/月，下班后不干预私生活。3）上海净心庵招聘尼姑，做满3年8000以上，庵主20000以上—转,f,222279,云南 昆明,255,21,皮皮时光机,9,95,1
【悲哀】宁波一女子，因付不起孩子昂贵的医药费，抱着4个月的孩子从医院楼顶上跳下。母子当场死亡。。。评：操蛋的医疗！孩子：下辈子别投胎在天朝！[蜡烛],m,14588,陕西 西安,1620,81,新浪微博4G版,4,437,1
【各位请注意】： 如果晚上你在驾驶汽车时受到鸡蛋攻击（尤其独行的女人一定注意）千万不要起动喷水功能和开动雨刷，因为鸡蛋参水后将呈现白色，阻挡视线高达92.5％，你将被迫停在路边而成为劫匪的囊中物，最好是将车开到明亮有人的地方才清洗车窗...请阅图字转发你的朋友们！！！[围观] ,f,264083,北京 朝阳区,223,16,皮皮时光机,1,269,1
【中午刷不开新浪微博，原来是这样。。】人家45分钟下了42G，果然是大公司,f,84429,浙江,1025,48,微博 weibo.com,6,163,1
深圳家乐福发生突发事件，营业时间所有出入口用铁门封闭，不许进出，原因是一名女士在结账时跟在身边的孩子突然失踪，幸亏及时报警，家乐福立刻封闭所有出入口寻找孩子，后来孩子在二楼卫生间找到，头发被剃光，衣服已被换掉，人口贩子不知去向，团伙作案手法迅速，请大家出入公共场带好孩子,f,737,广东 东莞,844,24,Android客户端,1,165,1
我喜欢看电影，但这次，我想表明态度，‘拒看’——与电影无关。别说我幼稚、别说我无聊、别说没用。骂百句不如做一次。听话，亲,m,148100,山东 济南,248,113,iPhone客户端,2,401,1
上海西郊动物园小鹿被游客折掉鹿角,m,39880,广东 广州,1600,66,粉丝工具箱,5,244,1
1998年，三名福建工人在以色列被炸死，中使馆以三人是偷渡客为由不予理睬，并且拒绝配合以色列政府调查处理。以政府查明死者身份后，辗转来到福建，郑重地把死者骨灰交给家属，并每人赔赏70万美元。最有戏剧性的是，中国政府得知后，上门收取每人18万的税。祖国啊！祖国！！！我X!,m,4624,其他,67,237,时光机,10,578,1
北京开车族注意：今天下午六点开始，全市高清探头全部启用，副驾驶不系安全带相同处罚，开车时打电话罚款50元，闯黄闪罚款200，越线停车罚款100， 晚六点至深夜2点，为期60天的全国交警集中查处酒驾，一经查获，一律拘役六个月，五年内不得考证。,m,1797,北京 朝阳区,478,39,iPhone客户端,0,344,1
今日爆炸性新闻！！！@京华时报：@头条新闻：“赵本山涉黑转巨资被扣留”！ 想不到！有点意外！有点惊讶！有点不敢相信！[吃惊],f,1752,内蒙古 锡林郭勒盟,1035,85,360安全浏览器,3,272,1
【我们不知道的俄罗斯】1.住房不收费：人均18㎡以下无偿转给个人，18 ㎡以上部分也只收很少钱。2.用水没水表：自来水、热水从不收费。3.看病不花钱：手术、住院、治疗免费，只收药费。4.教育倒贴：上学免费，还免费供应一顿早餐或午餐。5.失业要批准：企业须提前3个月向国家申请批准后方可解雇员工。,f,1983234,北京 东城区,1387,92,小鸟定时,28,587,1
感动，地震发生期间一位警察救起了一只压在木板下的一只大熊猫当警察准备离开时熊猫死死地抱住警察叔叔的腿。如果你感动了，请转发一下把。地震无情人有情，为雅安祈福。,m,142995,北京 朝阳区,965,36,iPhone客户端,11,200,1
这一张照片在网络非常的火爆，这说明什么？是否这个社会有三六九等之分吗？不管你是什么身份，你何德何能让百姓 八抬大轿  ！值得反思！只是分享，并非造谣[弱],m,74828,其他,874,189,Android客户端,16,583,1
文章的事，毁的不是自己，毁的是女生对好男人的幻想，这也就为什么声讨姚笛文章的骂声大多来自女性吧。每一段真挚的感情都值得被祝福，爱情之上无分对错。但不要突破伦理道德底线。一个人怕孤独，两个人怕辜负。感情不易，且行且珍惜。ps：文章连道歉的话都是抄袭高晓松的😂😂,f,138,浙江 杭州,69,175,iPhone客户端,322,295,1
在逃恐怖分子通缉令[怒]（东南快报）,m,98200,上海,2030,43,皮皮时光机,12,199,1
网传这是新浪微博中午抽风的原因。。。。[生病],m,140350,广东,1647,57,专业版微博,0,152,1
听说是腾讯北分，银科大厦17层腾讯微博team的一个同事，在办公室里累倒了。现在具体什么情况不明，也有谣传说。。。了。不管怎么说，咱们干互联网的兄弟们，一定要珍惜自己的身体！！！,m,65004,山东 济南,2438,33,微博 weibo.com,0,112,1
【北大院长王子涵深夜性侵犯女孩】2月26日晚11点多，郑州巡警接到报警，说一个女孩在宾馆受到性侵犯。民警赶到现场时，受害人小王的老板说：“我是北京大学明伦管理学院的副院长，我叫王子涵，我告诉你，别拍了！” http://t.cn/zWutOr4,m,27784,广东 广州,1996,160,微博 weibo.com,3,471,1
以後我玩微博還有什麼意義,m,794,海外 法国,12,438,HTC One X,3,162,1
银川附属医院已经有一例禽流感病例，确诊了。,f,2951,北京 朝阳区,1006,0,小米手机1S,0,104,1
恭喜镇江的朋友们，昨晚在镇江市区医院确诊了一名H7N9患者，病情不稳定，现已隔离，情况属实，请各位朋友板蓝根的干活！,f,367,江苏 镇江,209,5,微博 weibo.com,3,245,1
昨日，温州申银万国证劵一女子跳楼。股市大跌，股民绝望，股市崩盘，十分壮观。一张股票，一块“砖头”，让生命垂直下落。从此，在这样的人间，在这人间的人，跳楼，投河，要算是人生最大的乐趣了！【提醒】：近期切勿从高楼下路过，当心被砸！,m,3221,湖南 长沙,2251,211,微博 weibo.com,2,486,1
有人想等女友跑完马拉松后向她求婚，不料她却惨遭丧生。好好珍惜身边的人，你永远不知道明天和意外哪个会先来。 ,f,1920249,其他,172,97,微博手机版,10,440,1
南京交警拦截一辆逆行还闯红灯的军车，军车不但不停车，反而顶着交警往前推！见交警不让开，军车司机探出头来，指着交警骂脏话。见交警还是要执法，坐在军车后座的男子下车，指着交警威胁到：“信不信，我整死你！”......  by：大连电台小巍  @阿伯揭露专区 ,m,282767,广东 汕头,53,129,皮皮时光机,4,407,1
【行骗在中国】轰动全国的安徽籍民工秦某在上海市长宁区散落17600元遭哄抢，今查实，警方在秦某取款银行处查实，秦某仅取款7600元，而非秦某谎称的17600元，而截至今日秦某的7600元已全返还，所以剩下的一万元永不可能出现了。秦某的演技，使得上海声誉受损，另市民为其捐款就达三万余元[怒骂]by颜晓,m,1865549,贵州,775,74,小鸟定时,0,229,1
首尔、台北、北京的公务车数量分别是：47辆、20辆、70万辆。,f,11203,其他,1220,7,iPhone客户端,80,509,1
愚蠢的风者，没大脑。,m,2094,北京 朝阳区,1614,42,Android客户端,0,172,1
在工信部，运营商双重压力下，腾讯小马最终没能顶住，微信收费将于7月1日开始，收费标准信息5分/条，语音1毛/条，按这样的标准微信也被虚拟运营商的帽子给压弯了腰，为何有组织插手的地方永远都是一地鸡毛。  有本事挣老外钱啊.都是什么玩意啊！运营商真混蛋！以后通讯靠吼了！ http://t.cn/zl3f6O7,m,1955,广东 深圳,103,38,iPhone客户端,9,133,1
赶紧检查一下你家里的牙膏，如果是黑色条赶紧扔掉！大家買牙膏請留心，买牙膏时注意牙膏管反面底部的颜色条，今天才知道，原来颜色条有含义的，尽量选择绿和蓝，共分4种:绿色:纯天然；蓝色:天然+药物；红色:天然+化学成分；黑色:纯化学。 国内的牙膏包括儿童牙膏居然大多都是化学的，太过分了[可怜],f,314,广东 广州,186,0,Xperia arc S LT18i,0,151,1
【帝都是怎么了？[震惊]】@米娜33：今儿北京毒气爆表，晚上10点我家水龙头放出来的水成这样儿了，一盆毒死你！奉劝大家这两天儿大家还是把自来水儿给戒了吧！！！！[围观],m,316109,上海 黄浦区,1625,65,微博 weibo.com,3,348,1
【看看如何糟践老百姓捐的救命钱】,m,2134,其他,944,21,微博 weibo.com,0,110,1
荒唐奇闻！领导烧香保升官发大财！山西太原市市长某某火速率领班子集体到庙里烧高香，乞求菩萨保佑升官发大财！和尚透露：一根经高僧大德开光的头香价格为88888元！木高法僧开光头香为8888元！领导们不是信任祖师爷马克思列宁主义吗，如经怎么改信佛了？领导如此虔诚，佛祖就快快显灵吧？！,f,67546,北京,1646,133,壕,14,480,1
四川藏区需要4﹣10岁孩子的衣服和鞋子，新旧不限，洗干净就好。地址：四川省甘孜藏族石渠县西区长沙贡马乡小学，邮编：627350 校长：达洼 15884044467。如果没有合适的衣服，转一下贴也好，一下简单的动作，能给孩子更多温暖！,f,952,上海 闵行区,350,88,iPhone客户端,4,931,1
现在的新闻也太....丧尸了......居然还有细节描写！！！一把抱住，疯狂亲吻，压在床上.....这......这是耽美文吧.........这.........节操什么的碎一地，by永无乡de宁静,f,545969,北京,153,158,微博 weibo.com,13,255,1
三星拖30卡车价值10亿美元的5美分硬币给苹果[吃惊],m,203922,广东 广州,30,62,微博 weibo.com,1,456,1
@范炜 ：【“我爸是沈市长”打死同学 】江苏新沂市棋盘中学15岁的王振雨见班主任被殴打出头劝阻，2天后这3名学生找到他在校园将他打死，当时校长和3名老师在旁没有制止，因一打人者平日被同学称“沈市长”，其父在北京做官。江苏卫视新闻有误，但打人者系官二代无疑！新闻链接http://t.cn/hbzwum,m,210274,北京 海淀区,497,111,微博 weibo.com,2,474,1
#关注#【火车盒饭只要5元！ 你吃过吗？】近日，cctv《新闻联播》的记者亲身登上火车，报道火车上的东西一点都不贵，火车盒饭5元！农民工朋友如果吃不饱，还可以加饭！网友：央视记者是怎么买到火车票的?能不能别逗了？最便宜矿泉水都要五块以上，还能买盒饭？播新闻联播的人难道没坐过火车？新浪安徽,m,1800356,广西,1431,139,专业版微博,1,436,1
#雅安救助#急扩散[话筒] 有网友微信上看到：有人求救，这是内容 “雅安燕西路156号，被压在下面。一条腿已经没感觉了。有没有救援队或好心人在附近啊？”求扩散.@徐昕@袁裕来律师 @头条新闻@微博搜索 @新浪四川@杨建国,m,175172,安徽 宿州,1330,18,微博 weibo.com,0,116,1
   太震惊了[吃惊] 波士顿马拉松爆炸案的“新闻”演员又被认出来了。被炸掉双腿的这个人是美军士兵，在阿富汗失去双腿。 http://t.cn/zTfsMyj这个视频http://t.cn/zTfsMyW是伊拉克路边炸弹爆炸的场面 大家对比下！然后再看看波士顿的炸弹，仅仅是可怜的一小团烟雾而已，恐怖分子难道是在玩鞭炮么？  ,m,5611757,其他,42,117,皮皮时光机,5,513,1
#每日一帖#[生活百科][生活常识]牙膏底部的短线，绿色天然的。蓝色天然加药物，红色药物加化学，黑色纯化学。今后购买要记得好好看看了，真心有用！转！,m,149966,湖北,390,15,360安全浏览器,9,144,1
【屌丝中奖一夜变高富帅 买豪车回单位辞职得瑟】上海青浦区练塘一位20岁出头小伙买彩票，中了6000万，税后4800万。然后，他开着兰博基尼LP700跑车到单位高调辞职，还请全车间吃饭，饭店订30几桌，每人一条熊猫香烟。据说当时厂领导的脸一会红一会绿。屌丝逆袭，一夜变高富帅啊。（猫扑）,m,7503584,广东 广州,372,235,微博 weibo.com,38,395,1
印度一妇女一次性产下一支足球队，创世界记录！,f,4895,其他,1817,45,皮皮时光机,1,311,1
一个是高晓松版本，一个是文章版本。文先生，你确定要这么糊弄大家嘛？@圈少爷 @大嘴娱乐圈 @文章同学,f,3088,北京 朝阳区,399,326,三星Galaxy NOTE III,296,296,1
【酒吧一帅气男子当场阉割，场面惨烈！！！】@小北京不北同学 近日， 某酒吧 一黑E牌照的白色保时捷 下来4个人 进入该酒吧 将一帅气男子当场阉割 场面惨烈.... ps:这是得罪了哪位大哥啊。。。。。。[衰]（ via：五彩北京）  ,m,398944,广东,766,90,Weico.iPhone,3,224,1
【请记住：轮奸要第一个上！】李双江之子李天一涉嫌强奸罪被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因是第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。记住啊，轮奸要第一个上！,f,168925,四川 成都,1771,0,iPad客户端,0,0,1
【宪政是个啥玩意？[酷]】韩国首尔只有五辆公务车；台湾国民党总部没有一辆专车；里根儿子排队领救济金；香港贪污200元拘役8个月；美国200年内只有41个法官犯错；冰岛100年内仅有10个官员下马； 西方国家政府和政党不办媒体、所有官员财产公布、人权平等。——据说，所有这一切都是实行宪政的结果。,m,55763,北京 朝阳区,239,215,iPhone客户端,29,939,1
【新闻】吃货们！！请立即停止使用微波炉！！！！去德国的确看到他们国家的家庭中几乎看不到微波炉，大家都知道微波炉的危害之大，所以都不用，女儿告诉我不要再用了，我还不当回事，习惯吃热饭，又懒得蒸，看到下面这篇文~！！ http://t.cn/zjtHGPT (8.weibo.com),f,3005,北京 东城区,684,162,微吧,2,625,1
2013年新假币…………速速转发你身边的朋友，让他们别上当了。。。@江宁公安在线,m,1382,浙江 杭州,596,18,微博 weibo.com,0,141,1
刚看到有人在微信传这条新闻！强烈求证！中国500強企业腾讯CE0、QQ之父、微信创始人马化腾与昨天下午在深圳人民医院因汹酒、过劳后引起心肌梗死去世，享年39岁，个人财产334.2亿人民币⋯生命没有第二次!@深大丁未 @深大就业 我在:http://t.cn/zYMiOxO,m,34982,广东,1983,83,红围脖iPhone客户端,4,197,1
孩子啊，妈去街上卖点山竹，挣完钱了给你买点肉吃吃，娘知道你一星期没吃到肉了。”重庆一妇女对她孩子说。孩子开心回答：“好啊，中午我在家洗菜淘米，等你回家来烧饭哦” ——想不到半路上遇到城管执法把她推下台阶！竟成了永别！旁边的小贩说，这名妇女卖水果辛苦拉扯3个孩子,m,1362,湖南 益阳,1826,21,微博 weibo.com,1,91,1
【国有资产对财政贡献几何？】政协副主席黄孟复：现国有资产有100多万亿，加金融、国资近140万亿，这么多国有资产。去年财政报表上，国有资产经营收入800亿，其中700多亿返还给国有企业，解决国有企业困难，最后上缴财政就70亿。100多万亿国资，最终上缴财政的才70多亿。 @思想汇聚人生,m,1865549,贵州,775,105,小鸟定时,1,351,1
【山寨红会】囯际红十字会是世界性卫生救护和社会福利团体，是一个独立、中立的组织，其使命是为战争和其他暴力局势的受害者提供人道保护和援助。中国红十字会是唯一不肯加入国际红十字会的会员国。加入国际红十字会就意味着在人事安排、行动、管理等方面符合国际规则，且账目必须向国际红十字会公开。,m,18598,其他,751,182,iPhone客户端,14,573,1
【2个简单方法：检测是否地沟油】方法1：在炒菜时放一颗剥皮的蒜头（蒜子），蒜头对于黄曲霉素最敏感。如果蒜头变红色，就是用地沟油，含有大量黄曲霉素。食油良好的话，蒜头是白色的。 方法2：把你家里的油放到冰箱里2个小时，如果出现白色的泡沫一样，那就是地沟油。赶快把这2个方法告诉更多的人吧。,m,22439,广东 广州,74,29,皮皮时光机,0,706,1
【男子和女友ML时JJ自燃 烧焦了】2人均是河南商丘当地一所学校的学生，女孩今年18。女孩透露爱爱前男友喜欢喝白酒，这次也是，正要到高潮的时候她突然觉得下体越来越热，而男友面部表情复杂说不出话，才发现有点不对。医生证实，男子JJ基本报废，女孩下体已被灼伤，目前起火原因不明。From陕西新闻网,f,426110,广东,71,113,我的微播炉,3,565,1
最新通知：國內海關新規定，今年6月1日之後所有進入中國境內的包裹以及任何形式的運輸容器中不能有超過2罐的奶粉，超過的話要如數退回，消息確鑿，中國海關已經通知了各大物流運營商，各位媽媽們趕緊囤貨了！,f,1346,香港 九龙城区,37,54,WeicoPro,0,554,1
网友爆料，京基董事长陈华今天在澳门赌博已经输掉了京基100，现正办过户手续。未必是真的，供大家参考，但远离赌博，珍爱生命，永远是对的！,m,1173991,广东,1503,93,微博 weibo.com,7,339,1
好心人帮忙转发下！福建省泉州市警察局抓到几个拐卖小孩犯罪团伙，现场获救了一名5岁的小孩。因他还小 只知道他是云南昭通市人！如果你认识他麻烦你转告他家人到福建省泉州市公安局来接他。.如果你不认识的朋友麻烦你动动手指头。小孩天天哭着要回去，实在是太可怜了。请看到的每位朋友能帮忙转一下！,m,19018,上海 嘉定区,344,75,微博 weibo.com,0,549,1
【 解体后你不知道的俄罗斯 】1、全民免费医疗，治病不需要任何费用。2、俄罗斯联邦实现了学龄前，基础和中等职业教育的强制性和完全免费，并提供免费午餐。3、在俄罗斯女55岁，男60岁就可以领取养老金，不管你有没有为国家工作过。4、住房虽然私有化了，但物业管理、房屋修缮、水、电，仍由国家承担。,m,1140829,山西 太原,2899,180,iPad客户端,0,784,1
一直觉得文章的道歉笔触和口吻有些似曾相识，于是我苦思，我冥想，终于想起来了，当年高晓松酒驾那次，曾写过这样动情的文章，如今，文章同学把前辈墨宝翻了出来，编剧和抄袭了高同学的文章，一时间，文章的这篇文章便登上了网上的热门文章，历史就是这样：天下艺人皆同路，天下文章皆文章……,m,73933,其他,1696,336,iPhone客户端,234,433,1
钓，鱼，岛 事件谈判再次失败！今日凌晨，我国去年赠送日本的大熊猫兴兴被麻醉取精后暴死！[熊猫][熊猫]如果你看到此条新闻你愤怒了！请转发起来！让更多人知道日本“人”的恶行！竟然残忍地拿世界上最珍贵的动物之一，国家一级保护动物熊猫下手做实验！日 本“人”是不是人？是不是？ [怒][怒][弱],m,8719,海外 新加坡,374,50,360安全浏览器,3,403,1
日本NHK一般来说不乱说、一位老专家说30％在澳洲亚佩斯公海。            转发澳大利亚朋友刚刚来信：“飞机找到了，在澳大利亚佩斯方向，公海。残片。打捞一个主要部件，能确认无疑就是MH370，其它放弃，转而找黑匣子和驾驶舱录音器。澳海军已派艇过去了。”但愿不是真的。 我在:http://t.cn/8sbolnM,m,69085,海外 日本,2004,207,iPad客户端,13,149,1
开火了？这是真的吗？[思考],m,11012,北京 朝阳区,867,37,微博 weibo.com,2,139,1
今天才知道牙膏尾巴上的学问！彩条共四种，绿色，蓝色，红色，黑色。绿色=纯天然。蓝色=天然+药物。红色=天然+化学成分。黑色=纯化学！国内的牙膏包括儿童牙膏居然大多是化学的。刚才赶紧看了看球球的，还好是蓝色。以后买牙膏要留神了啊。,f,1903,天津 滨海新区,279,39,美图秀秀Android版,0,112,1
【苍井空因钓鱼岛问题退出微博 称永远支持日本】 - 据日媒报道，苍井空因中日钓鱼岛问题气愤宣布退出中文微博!小编想说的是，你真的可以回去了，中国人民也是有底线的。 --从长江网分享  http://t.cn/zWeA0vz  （分享自 @长江网官方微博）,m,176237,湖北,441,90,长江网,5,205,1
求证？【芙蓉姐姐就这么走了】芙蓉姐姐于下午13点左右在家中自杀身亡，原因不明！,f,19157,广东 深圳,1256,34,微博 weibo.com,3,173,1
【坑爹军犬】钟轩宇PK李天一，再次证明：手握重兵的将军比只会唱歌的将军厉害多了! @甘元春律师,m,32995,上海 静安区,1102,52,美图秀秀Android版,6,187,1
家中的牙膏要嚴選！大家買牙膏請留心， 買牙膏時注意牙膏管反面底部的顏色條， 顏色條有含意！盡量選擇綠色和藍色， 共分4種: 綠色✅:純天然； 藍色🔲:天然+藥物； 紅色🔴:天然+化學成份； 黑色⚫:純化學。 大陸的兒童牙膏居然大多是黑色⚫（純化學）的，太恐佈了!,m,51366,台湾 台北市,1,93,微博 weibo.com,4,412,1
牙膏底部的短线，绿色是天然的，蓝色是天然加药物，红色是药物加化学，黑色是纯化学。,f,219009,海外 美国,75,20,时光机,19,110,1
求助大家帮忙，黄傲雪、7岁、身高，1.2米左右！3月11日中午12:30广州汇豪天下附近丢失！求大家转发帮忙寻找、走失时穿的衣服于照片上一样！有提供准确线索者酬金，十万！联系电话：13674820628！求大家帮忙注意！兄弟姐妹们.转起来！,m,329724,广东 广州,2199,119,iPad客户端,1,485,1
【摸奶节】是云南双柏县鄂家镇彝族传统文化就是农历的7月14日、15日-16日三天，包括外来游人，如果在街上遇见喜欢的女子，都可以摸一摸女子的胸。姑娘们表面躲躲闪闪，但决无责怪之意因为这是他们这个地区的百姓延续了1000多年风俗。小伙以摸到奶为吉祥，姑娘以被摸奶为幸运和祝福! 转！,f,66388,海外 美国,1199,48,皮皮时光机,7,209,1
[怒]@奇闻趣事365 【调查地沟油的记者李翔，死了】 身中10余刀，惨死。他为全国不能吃特供的十多亿人民的食品安全努力过。他付出了年轻的生命。请动一下鼠标，转发，表达一下谢意。不过分吧？恭请转发！,m,2179,上海 浦东新区,1007,12,微博桌面,1,154,1
【雅安地震灾难奸商发财】求扩散！本来现在是旅游淡季，广州、北京、合肥等地飞往成都的机票都是打折扣的，然而，在地震发生几小时后，航空公司却将打折取消，变为全价票。现在飞成都的乘客，多是救援、志愿者、医护、记者、伤亡者亲人。什么叫卑鄙？什么叫无耻？,f,9109,北京,2575,31,微博 weibo.com,5,185,1
延安女城管（双脚跳起踩头男城管之妻，视屏中穿黄色上衣躺在地上装死的那个女城管）遭人肉，相册被破解艳照流出。。。哼[哼] （图片制尺度大，未成年人勿点 资料来自网络，老崔不负文责！[哼]）,m,15512,其他,356,115,微博 weibo.com,22,121,1
#盖梆内幕揭秘#谁来监管反贪局？审计厅？盖梆打狗棒伺候！河北审计厅厅长助理董建柱从8楼女部下家裸体逃跑！为一时的快活，河北审计厅厅长助理董建柱跟女下属偷欢时被女部下的爱人堵在门外，情急之下不得不从8楼女部下家窗户爬出裸体逃跑，洋相百出BY@焦点河北@贾海红@徐昕@王克勤@历史袁老师归来@老沉,m,44277,山东 威海,2449,58,微博 weibo.com,0,174,1
周孝正V】主权在民，才有人权：98年，有三名福建工人在以色列被炸死！以政府找到中国使馆商议赔偿及处理后事，中使馆以三名工人是偷渡客为由不予理睬！以政府对此硬是一查到底，后来不远万里来到福建，把受害者骨灰交到家属手中、向三名受害者各赔了70万美元。这钱后来还被我们政府收了每人18万的税！,m,7734,福建 福州,1919,115,新浪微群,5,384,1
喜欢游泳的人注意了。传说中的水鬼是真的，一般藏匿于深水污垢之处，多见水库，河沟。身体像老鼠，脑袋像侯，也称水猴，在水中力气大过牛，人遇上毫无还手之力，基本只有死亡。上岸跟松鼠力气差不多。已经出现过很多该动物在水中谋害人姓名的事例，岸上也有发生。希望更多人看到，免遭遇难！,m,10816,广东 珠海,1484,321,微博 weibo.com,4,616,1
#紧急通知大家谨慎购买樱桃#今年樱桃里寄生了一种蛆虫，几乎100%的樱桃里面都有.[生病] 实验方法:找最好看最新鲜的樱桃，放透明玻璃杯中，倒进水去后放点盐，大约2分钟就会看到这些蛆虫从完好的表皮往外钻.求扩散。[围观] 系吃货关注@新会吃喝玩乐 ,f,14906,广东 江门,381,82,皮皮时光机,2,608,1
MZ-劳苦大众: 图片女孩叫刘爱玲，她家被政府强拆，父亲因此上访而被打残关进黑监狱！最后她不得已上陕西省上访，在。上访路上竟被政府抓回来永寿县，最后被陕西省永寿县司法局长杨志斌和手下轮强奸，她感到痛苦绝望而最后跳楼自杀。她人死了，难道正义的呼声也随她而去？不！正义转发！,f,1821,上海 浦东新区,2206,79,微博 weibo.com,3,222,1
【震惊：打死同学不留情 市长老爸来撑腰】因为老师不让学生考试作弊，几位作弊的准备对老师动手，同学王某喊了句"别打老师"。两天之后，这几名恶少找到了该学生，在学校里进行了冷酷的毒打 ，当时校长和3名老师竟然冷眼旁观，看着15岁初三学生被打死，三名凶手逃逸 @徐昕 视频http://t.cn/zYLeVAz,f,7854948,上海,2251,149,微博 weibo.com,6,420,1
英国一摄影师捕捉到一印尼男子被洪水冲走的最后一刻！男子向镜头摆出了人生最后一个手势，以示对摄影师的尊重，对自己生命的畏惧。。震撼。。。 [转],m,1277028,北京,20,80,微博 weibo.com,66,175,1
【泰国签证最新动态 困难或将成为现实[衰]】明年1月2日起，泰国将严格区分赴泰旅游团体签证和个人签证，个人签证要求申请者自己递交材料，自由行必须使用个人签证出境。新政策出来之后，可能会使一些原本准备自由行的游客为规避麻烦的签证手续而改选跟团游，赴泰旅游者或将感觉手续更费钱费时费力[囧],m,160024,北京 朝阳区,2253,236,专业版微博,2,697,1
【调查地沟油的记者李翔，死了】 身中10余刀，惨死。他为全国不能吃特供的十多亿草泥马的食品安全努力过。他付出了年轻的生命。草泥马们，请动一下鼠标，转发，表达一下谢意。不过分吧？恭请转发！！！。,m,3378,北京 东城区,1156,59,新浪微群,2,240,1
「旧帖新读」＂城管，谁让你这么干的？＂！（@倪方六）日前惠州城管在执法时把女贩的裤子扒下（见图），据说打至昏迷。对与小贩的冲突，城管对媒体解释，女贩拿剪刀刺伤城管。那么多男人对付一个女人，人家不刺你才怪呢。,m,9229,广东,1620,85,iPhone客户端,1,385,1
全球发出警示！请传出去！ 隐翅虫，在你身上时绝对不要打，她身上有 毒液，接触到皮肤，就死定了！ 跟你的孩 子、朋友讲，万一身上有这虫，用嘴巴轻轻 吹走就好。绝对不要用手打. 医师强调，如果 每个收到这份邮件的人，能够转发十份给其他 人，肯定至少有一条生命将会被挽救回来，请 转寄转发！别只存档！,m,319646,广东,28,55,皮皮时光机,3,825,1
傻逼才去看贞子,m,377,北京 朝阳区,267,1,iPhone客户端,0,128,1
